model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,ja,raw,r10,0.09765625,512
Qwen/Qwen2.5-0.5B,3,0.125,last_token,zh,ja,raw,mrr,0.05239515945230157,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,ko,raw,r1,0.064453125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,ko,raw,r5,0.14453125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,ko,raw,r10,0.19921875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,ko,raw,mrr,0.11408625690965651,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,ja,raw,r1,0.0390625,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,ja,raw,r5,0.091796875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,ja,raw,r10,0.12890625,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,ja,raw,mrr,0.07687389099820092,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,zh,raw,r1,0.185546875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,zh,raw,r5,0.34765625,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,zh,raw,r10,0.451171875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,en,zh,raw,mrr,0.27193595505579027,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,en,raw,r1,0.05078125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,en,raw,r5,0.1640625,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,en,raw,r10,0.232421875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,en,raw,mrr,0.1159727711081644,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,ja,raw,r1,0.041015625,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,ja,raw,r5,0.154296875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,ja,raw,r10,0.22265625,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,ja,raw,mrr,0.10422534449169857,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,zh,raw,r1,0.044921875,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,zh,raw,r5,0.103515625,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,zh,raw,r10,0.18359375,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ko,zh,raw,mrr,0.0900845913060839,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,en,raw,r1,0.048828125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,en,raw,r5,0.203125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,en,raw,r10,0.267578125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,en,raw,mrr,0.12786276012309078,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,ko,raw,r1,0.064453125,512
Qwen/Qwen2.5-0.5B,4,0.16666666666666666,last_token,ja,ko,raw,r5,0.158203125,512
