model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,,,language_probe_accuracy,0.9990234375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,last_token,remove_random,4,,,language_probe_macro_f1,0.9990234365686765,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,en,ko,r1,0.037109375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,en,ko,mrr,0.08625448583905398,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,en,ja,r1,0.068359375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,en,ja,mrr,0.1326486708049749,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,en,zh,r1,0.013671875,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,en,zh,mrr,0.06795644263741993,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ko,en,r1,0.619140625,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ko,en,mrr,0.7247684717469971,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ko,ja,r1,0.365234375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ko,ja,mrr,0.46568239407257,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ko,zh,r1,0.2109375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ko,zh,mrr,0.3219777085495872,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ja,en,r1,0.341796875,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ja,en,mrr,0.47843614318614114,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ja,ko,r1,0.080078125,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ja,ko,mrr,0.14947733297238808,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ja,zh,r1,0.427734375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,ja,zh,mrr,0.5689312944076108,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,zh,en,r1,0.330078125,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,zh,en,mrr,0.5158671124509754,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,zh,ko,r1,0.234375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,zh,ko,mrr,0.3516949158403122,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,zh,ja,r1,0.03515625,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,zh,ja,mrr,0.16490167838494765,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,,,language_probe_accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,last_token,remove_random,4,,,language_probe_macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,en,ko,r1,0.251953125,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,en,ko,mrr,0.30974982464693446,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,en,ja,r1,0.283203125,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,en,ja,mrr,0.3600476865900256,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,en,zh,r1,0.208984375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,en,zh,mrr,0.27654369376032123,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ko,en,r1,0.19140625,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ko,en,mrr,0.23070675930688544,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ko,ja,r1,0.255859375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ko,ja,mrr,0.32102743138748446,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ko,zh,r1,0.15234375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ko,zh,mrr,0.2070017013650463,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ja,en,r1,0.279296875,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ja,en,mrr,0.3263918198971592,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ja,ko,r1,0.39453125,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ja,ko,mrr,0.46940294072473476,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ja,zh,r1,0.44921875,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,ja,zh,mrr,0.512693241308899,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,zh,en,r1,0.240234375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,zh,en,mrr,0.288774142812081,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,zh,ko,r1,0.30859375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,zh,ko,mrr,0.3943615278922947,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,zh,ja,r1,0.474609375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,zh,ja,mrr,0.540126727968867,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,,,language_probe_accuracy,0.9990234375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,mean,remove_random,4,,,language_probe_macro_f1,0.9990229583313446,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,en,ko,r1,0.291015625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,en,ko,mrr,0.3453391384055263,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,en,ja,r1,0.30078125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,en,ja,mrr,0.3815235509588645,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,en,zh,r1,0.232421875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,en,zh,mrr,0.3012759194996781,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ko,en,r1,0.20703125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ko,en,mrr,0.24676722325463613,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ko,ja,r1,0.28125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ko,ja,mrr,0.34221703300111084,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ko,zh,r1,0.16015625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ko,zh,mrr,0.21678476610585196,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ja,en,r1,0.30078125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ja,en,mrr,0.3471753389703722,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ja,ko,r1,0.416015625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ja,ko,mrr,0.4931281389818127,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ja,zh,r1,0.478515625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,ja,zh,mrr,0.5329723684201421,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,zh,en,r1,0.255859375,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,zh,en,mrr,0.3054106906114793,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,zh,ko,r1,0.345703125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,zh,ko,mrr,0.4243667819575811,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,zh,ja,r1,0.5,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,zh,ja,mrr,0.558937380275099,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,,,language_probe_accuracy,0.998046875,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,mean,remove_random,4,,,language_probe_macro_f1,0.9980459157340889,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,en,ko,r1,0.291015625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,en,ko,mrr,0.3488696283552929,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,en,ja,r1,0.330078125,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,en,ja,mrr,0.4062253836149754,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,en,zh,r1,0.244140625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,en,zh,mrr,0.31764093161691037,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ko,en,r1,0.212890625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ko,en,mrr,0.25401273735603647,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ko,ja,r1,0.29296875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ko,ja,mrr,0.35495089828426285,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ko,zh,r1,0.177734375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ko,zh,mrr,0.23749800428315632,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ja,en,r1,0.30859375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ja,en,mrr,0.3551815126669494,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ja,ko,r1,0.4375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ja,ko,mrr,0.5137415771201342,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ja,zh,r1,0.498046875,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,ja,zh,mrr,0.5535981684143333,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,zh,en,r1,0.25390625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,zh,en,mrr,0.3080283033522144,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,zh,ko,r1,0.375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,zh,ko,mrr,0.45273499701813047,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,zh,ja,r1,0.515625,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,zh,ja,mrr,0.5748430152132569,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,,,language_probe_accuracy,0.9990234375,1024,2048
trillionlabs/Tri-0.5B-Base,9,0.375,mean,remove_random,4,,,language_probe_macro_f1,0.9990239120120274,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,en,ko,r1,0.326171875,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,en,ko,mrr,0.38076780618027817,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,en,ja,r1,0.361328125,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,en,ja,mrr,0.43281791355262633,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,en,zh,r1,0.275390625,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,en,zh,mrr,0.3518002763940242,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ko,en,r1,0.234375,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ko,en,mrr,0.27034757276990584,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ko,ja,r1,0.32421875,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ko,ja,mrr,0.3862979669547084,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ko,zh,r1,0.19921875,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ko,zh,mrr,0.2617938875077208,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ja,en,r1,0.31640625,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ja,en,mrr,0.36853880460741123,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ja,ko,r1,0.44921875,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ja,ko,mrr,0.5316223608604117,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ja,zh,r1,0.525390625,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,ja,zh,mrr,0.5772440437134125,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,zh,en,r1,0.279296875,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,zh,en,mrr,0.3315796668544374,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,zh,ko,r1,0.392578125,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,zh,ko,mrr,0.4714741182788367,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,zh,ja,r1,0.537109375,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,zh,ja,mrr,0.5939797534466915,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,,,language_probe_accuracy,0.99755859375,1024,2048
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,mean,remove_random,4,,,language_probe_macro_f1,0.9975581159810636,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,en,ko,r1,0.337890625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,en,ko,mrr,0.39314355113053895,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,en,ja,r1,0.376953125,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,en,ja,mrr,0.44724414089382125,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,en,zh,r1,0.2890625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,en,zh,mrr,0.3635794525233012,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ko,en,r1,0.236328125,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ko,en,mrr,0.27054573401696763,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ko,ja,r1,0.33203125,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ko,ja,mrr,0.3981578190302779,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ko,zh,r1,0.2265625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ko,zh,mrr,0.283972189570703,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ja,en,r1,0.322265625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ja,en,mrr,0.3712682229933052,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ja,ko,r1,0.46875,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ja,ko,mrr,0.548170650344086,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ja,zh,r1,0.533203125,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,ja,zh,mrr,0.5882889043763924,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,zh,en,r1,0.28515625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,zh,en,mrr,0.33449557059852547,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,zh,ko,r1,0.404296875,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,zh,ko,mrr,0.48465028373269237,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,zh,ja,r1,0.5390625,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,zh,ja,mrr,0.597239219682089,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,,,language_probe_accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,11,0.4583333333333333,mean,remove_random,4,,,language_probe_macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,en,ko,r1,0.3515625,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,en,ko,mrr,0.41064703748182535,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,en,ja,r1,0.396484375,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,en,ja,mrr,0.46596383399081553,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,en,zh,r1,0.32421875,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,en,zh,mrr,0.39379801397858005,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ko,en,r1,0.240234375,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ko,en,mrr,0.2755165930177372,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ko,ja,r1,0.34765625,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ko,ja,mrr,0.4128773032194172,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ko,zh,r1,0.248046875,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ko,zh,mrr,0.3064969302649123,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ja,en,r1,0.341796875,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ja,en,mrr,0.3864909085963498,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ja,ko,r1,0.5,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ja,ko,mrr,0.5749744015953459,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ja,zh,r1,0.537109375,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,ja,zh,mrr,0.6024085120752961,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,zh,en,r1,0.279296875,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,zh,en,mrr,0.3317424214513741,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,zh,ko,r1,0.427734375,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,zh,ko,mrr,0.5061382840468357,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,zh,ja,r1,0.54296875,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,zh,ja,mrr,0.6015215185440133,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,,,language_probe_accuracy,0.998046875,1024,2048
trillionlabs/Tri-0.5B-Base,12,0.5,mean,remove_random,4,,,language_probe_macro_f1,0.9980463935057591,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,en,ko,r1,0.388671875,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,en,ko,mrr,0.44426445161746764,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,en,ja,r1,0.4375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,en,ja,mrr,0.5013103666038043,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,en,zh,r1,0.37109375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,en,zh,mrr,0.44672057493182793,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ko,en,r1,0.2578125,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ko,en,mrr,0.290601808218259,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ko,ja,r1,0.380859375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ko,ja,mrr,0.44280266516963956,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ko,zh,r1,0.2890625,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ko,zh,mrr,0.34688666746022057,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ja,en,r1,0.349609375,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ja,en,mrr,0.39495086728485473,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ja,ko,r1,0.560546875,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ja,ko,mrr,0.624115368416786,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ja,zh,r1,0.595703125,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,ja,zh,mrr,0.6434217446821546,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,zh,en,r1,0.296875,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,zh,en,mrr,0.35289393331564206,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,zh,ko,r1,0.478515625,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,zh,ko,mrr,0.5488321126167692,1024,2048
trillionlabs/Tri-0.5B-Base,13,0.5416666666666666,mean,remove_random,4,zh,ja,r1,0.5859375,1024,2048
