model,layer,normalized_depth,pooling,record_type,basis,k,seed,source_language,target_language,metric,value,n_train,n_eval
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,en,zh,mrr,0.705225901963116,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ko,en,r1,0.91015625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ko,en,mrr,0.9389604840133613,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ko,ja,r1,0.84375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ko,ja,mrr,0.8805491975216553,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ko,zh,r1,0.6328125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ko,zh,mrr,0.7082768712065367,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ja,en,r1,0.806640625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ja,en,mrr,0.8607961423181371,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ja,ko,r1,0.8203125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ja,ko,mrr,0.8690608065353661,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ja,zh,r1,0.796875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,ja,zh,mrr,0.8530053388478662,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,zh,en,r1,0.892578125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,zh,en,mrr,0.9239907135086235,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,zh,ko,r1,0.716796875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,zh,ko,mrr,0.7800463692519563,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,zh,ja,r1,0.814453125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,4,zh,ja,mrr,0.8564087364535825,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,4,,,accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,4,,,macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,en,ko,r1,0.705078125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,en,ko,mrr,0.7639129523476627,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,en,ja,r1,0.630859375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,en,ja,mrr,0.7119953374288926,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,en,zh,r1,0.640625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,en,zh,mrr,0.7037357570450602,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ko,en,r1,0.912109375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ko,en,mrr,0.9400794923064514,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ko,ja,r1,0.84375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ko,ja,mrr,0.8812312375607021,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ko,zh,r1,0.6328125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ko,zh,mrr,0.7081271407382923,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ja,en,r1,0.810546875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ja,en,mrr,0.863651029773563,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ja,ko,r1,0.818359375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ja,ko,mrr,0.8681943005019774,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ja,zh,r1,0.796875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,ja,zh,mrr,0.8527719735599882,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,zh,en,r1,0.892578125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,zh,en,mrr,0.9242528183418915,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,zh,ko,r1,0.716796875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,zh,ko,mrr,0.7802124243142479,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,zh,ja,r1,0.80859375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,5,zh,ja,mrr,0.8535548762007608,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,5,,,accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,5,,,macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,en,ko,r1,0.705078125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,en,ko,mrr,0.7642040821979548,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,en,ja,r1,0.625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,en,ja,mrr,0.70812783444999,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,en,zh,r1,0.63671875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,en,zh,mrr,0.702366296955573,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ko,en,r1,0.912109375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ko,en,mrr,0.9399156548715428,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ko,ja,r1,0.845703125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ko,ja,mrr,0.882252779317974,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ko,zh,r1,0.6328125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ko,zh,mrr,0.7085155096945908,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ja,en,r1,0.80859375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ja,en,mrr,0.8628010810454317,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ja,ko,r1,0.8203125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ja,ko,mrr,0.8685310042668335,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ja,zh,r1,0.79296875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,ja,zh,mrr,0.8509473562976142,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,zh,en,r1,0.892578125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,zh,en,mrr,0.9234050569597819,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,zh,ko,r1,0.71875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,zh,ko,mrr,0.7811401750073549,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,zh,ja,r1,0.810546875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,6,zh,ja,mrr,0.8538478722520735,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,6,,,accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,6,,,macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,en,ko,r1,0.705078125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,en,ko,mrr,0.7636875511011584,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,en,ja,r1,0.630859375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,en,ja,mrr,0.7125218813302797,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,en,zh,r1,0.640625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,en,zh,mrr,0.7037911228461279,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ko,en,r1,0.908203125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ko,en,mrr,0.937808130713563,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ko,ja,r1,0.84375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ko,ja,mrr,0.8812400454259935,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ko,zh,r1,0.6328125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ko,zh,mrr,0.7082777817483124,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ja,en,r1,0.8046875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ja,en,mrr,0.8607259434241362,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ja,ko,r1,0.8203125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ja,ko,mrr,0.868262050951017,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ja,zh,r1,0.791015625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,ja,zh,mrr,0.849309222161112,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,zh,en,r1,0.892578125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,zh,en,mrr,0.9242482482218177,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,zh,ko,r1,0.72265625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,zh,ko,mrr,0.7828328868256531,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,zh,ja,r1,0.810546875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,7,zh,ja,mrr,0.8555604269913902,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,7,,,accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,7,,,macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,en,ko,r1,0.705078125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,en,ko,mrr,0.763911372474289,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,en,ja,r1,0.630859375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,en,ja,mrr,0.7124559769262837,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,en,zh,r1,0.638671875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,en,zh,mrr,0.7025195272759313,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ko,en,r1,0.908203125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ko,en,mrr,0.9383828231387854,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ko,ja,r1,0.84375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ko,ja,mrr,0.8809610181656335,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ko,zh,r1,0.6328125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ko,zh,mrr,0.7089596553448734,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ja,en,r1,0.810546875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ja,en,mrr,0.8637631482238604,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ja,ko,r1,0.8203125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ja,ko,mrr,0.8684292335303742,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ja,zh,r1,0.794921875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,ja,zh,mrr,0.8516770286723918,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,zh,en,r1,0.888671875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,zh,en,mrr,0.9220619757149772,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,zh,ko,r1,0.71875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,zh,ko,mrr,0.7803828401695792,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,zh,ja,r1,0.80859375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,8,zh,ja,mrr,0.853305799528737,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,8,,,accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,8,,,macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,en,ko,r1,0.705078125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,en,ko,mrr,0.7636764807099661,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,en,ja,r1,0.63671875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,en,ja,mrr,0.718016679211275,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,en,zh,r1,0.65625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,en,zh,mrr,0.7138689061392539,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ko,en,r1,0.908203125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ko,en,mrr,0.9380366291526869,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ko,ja,r1,0.845703125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ko,ja,mrr,0.8827385959966507,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ko,zh,r1,0.6328125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ko,zh,mrr,0.7084896219657765,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ja,en,r1,0.802734375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ja,en,mrr,0.8594504873011156,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ja,ko,r1,0.818359375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ja,ko,mrr,0.867521223125283,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ja,zh,r1,0.798828125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,ja,zh,mrr,0.8544307823504571,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,zh,en,r1,0.888671875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,zh,en,mrr,0.9218757444770402,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,zh,ko,r1,0.71875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,zh,ko,mrr,0.7799234487908333,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,zh,ja,r1,0.810546875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,1,9,zh,ja,mrr,0.854628961385812,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,9,,,accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,random,1,9,,,macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,en,ko,r1,0.865234375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,en,ko,mrr,0.9015659113123892,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,en,ja,r1,0.896484375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,en,ja,mrr,0.928772699738712,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,en,zh,r1,0.91796875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,en,zh,mrr,0.9401794859431394,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ko,en,r1,0.9375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ko,en,mrr,0.9553177561873609,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ko,ja,r1,0.90625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ko,ja,mrr,0.9330168350314345,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ko,zh,r1,0.845703125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ko,zh,mrr,0.889251239514241,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ja,en,r1,0.830078125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ja,en,mrr,0.8768893053468072,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ja,ko,r1,0.841796875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ja,ko,mrr,0.8813764401917636,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ja,zh,r1,0.84765625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,ja,zh,mrr,0.8888009887913995,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,zh,en,r1,0.896484375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,zh,en,mrr,0.9212318123421331,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,zh,ko,r1,0.81640625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,zh,ko,mrr,0.8618632432415094,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,zh,ja,r1,0.85546875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,language_subspace,2,,zh,ja,mrr,0.8897546994119238,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,language_subspace,2,,,,accuracy,0.70458984375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,language_subspace,2,,,,macro_f1,0.7052712677077153,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,en,ko,r1,0.87890625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,en,ko,mrr,0.9088301596789967,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,en,ja,r1,0.88671875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,en,ja,mrr,0.9214962715158718,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,en,zh,r1,0.927734375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,en,zh,mrr,0.9471119647483371,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ko,en,r1,0.93359375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ko,en,mrr,0.9528383860180623,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ko,ja,r1,0.91015625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ko,ja,mrr,0.9355958443611915,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ko,zh,r1,0.845703125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ko,zh,mrr,0.8900144062874435,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ja,en,r1,0.8125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ja,en,mrr,0.8641642126060823,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ja,ko,r1,0.8359375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ja,ko,mrr,0.8764750852253557,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ja,zh,r1,0.84765625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,ja,zh,mrr,0.8885627273309233,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,zh,en,r1,0.892578125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,zh,en,mrr,0.9162213171543634,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,zh,ko,r1,0.814453125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,zh,ko,mrr,0.8591359217258683,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,zh,ja,r1,0.857421875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,top_pca,2,,zh,ja,mrr,0.8902061816108304,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,top_pca,2,,,,accuracy,0.7060546875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,language_probe,top_pca,2,,,,macro_f1,0.7092884723002488,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,en,ko,r1,0.705078125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,en,ko,mrr,0.7629307965394923,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,en,ja,r1,0.630859375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,en,ja,mrr,0.7124345953155471,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,en,zh,r1,0.640625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,en,zh,mrr,0.7035560571985149,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ko,en,r1,0.91015625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ko,en,mrr,0.9388418534251278,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ko,ja,r1,0.841796875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ko,ja,mrr,0.8802680253774209,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ko,zh,r1,0.630859375,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ko,zh,mrr,0.7072221936531611,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ja,en,r1,0.8046875,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ja,en,mrr,0.8607708466398081,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ja,ko,r1,0.822265625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ja,ko,mrr,0.8688562555033785,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ja,zh,r1,0.80078125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,ja,zh,mrr,0.8544967085409544,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,zh,en,r1,0.890625,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,zh,en,mrr,0.9229143045973837,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,zh,ko,r1,0.720703125,1024,2048
trillionlabs/Tri-0.5B-Base,6,0.25,mean,retrieval,random,2,0,zh,ko,mrr,0.782337110257426,1024,2048
